@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Norma_Talmadge,318,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Norma,137,0.6703079752896638,0.25092769557092776,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Benvenuto_Cellini,442,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Cellini,174,1.0,4.1703284967109867E-17,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Hector_Berlioz,2252,,Berlioz,185,1.0,2.264812476501103E-18,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Benvenuto_Cellini,442,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist",Benvenuto Cellini,195,1.0,1.2888456476779574E-16,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Albert_Roussel,273,,Roussel,227,0.9999999999999432,2.545516679747415E-14,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Rani_Padmini,163,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:Agent,DBpedia:FictionalCharacter",Padmavati,237,0.4514309255845616,0.5856819127600189,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Dmitri_Shostakovich,2266,,Shostakovitch,261,1.0,0.0,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Lady_Macbeth,521,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:Agent,DBpedia:FictionalCharacter",Lady Macbeth,277,0.9145028153130205,0.09349034607146241,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Mtsensk,59,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Mtsensk,297,1.0,0.0,"His roles also included Don Carlos, Andrea Chenier, Herod in Salome, Giasone in Medea (with Maria Callas in the title role), Pollione in Norma and rarely heard parts such as Cellini in Berlioz's Benvenuto Cellini, Ratan-Sen in Roussel's Padmavati and Sergei in Shostakovitch's Lady Macbeth of the Mtsensk District.",11,4,== Career ==
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,43,0.9999999999999432,6.668884919604221E-14,"Many critics praised his interpretation of Verdi's Otello, which he recorded twice: in 1960 with Tullio Serafin and 1973 with Herbert von Karajan.",12,4,== Career ==
http://dbpedia.org/resource/Otello,1266,,Otello,51,0.9999999999902798,9.707058380614242E-12,"Many critics praised his interpretation of Verdi's Otello, which he recorded twice: in 1960 with Tullio Serafin and 1973 with Herbert von Karajan.",12,4,== Career ==
http://dbpedia.org/resource/Tullio_Serafin,184,,Tullio Serafin,97,1.0,0.0,"Many critics praised his interpretation of Verdi's Otello, which he recorded twice: in 1960 with Tullio Serafin and 1973 with Herbert von Karajan.",12,4,== Career ==
http://dbpedia.org/resource/Herbert_von_Karajan,1098,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Herbert von Karajan,126,1.0,0.0,"Many critics praised his interpretation of Verdi's Otello, which he recorded twice: in 1960 with Tullio Serafin and 1973 with Herbert von Karajan.",12,4,== Career ==
http://dbpedia.org/resource/Vickers,1800,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Vickers,0,0.9607043230438925,0.013298052865521246,Vickers also was a long time collaborator with American pianist Richard Woitach.,13,4,== Career ==
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,47,0.9896937084691012,0.010097626966184882,Vickers also was a long time collaborator with American pianist Richard Woitach.,13,4,== Career ==
http://dbpedia.org/resource/Pianist,5869,,pianist,56,0.9999217552958326,7.797886099775265E-5,Vickers also was a long time collaborator with American pianist Richard Woitach.,13,4,== Career ==
http://dbpedia.org/resource/Richard_Woitach,10,,Richard Woitach,64,1.0,0.0,Vickers also was a long time collaborator with American pianist Richard Woitach.,13,4,== Career ==
http://dbpedia.org/resource/Vickers,1800,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Vickers,0,0.9563147997397612,0.017634130277085266,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/Opera,30560,,opera,46,0.9809691290277867,0.013996049144454998,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/Milan,34154,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Milan,53,0.9998942322675753,1.0310304418192502E-4,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/La_Scala,3824,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",La Scala,61,0.9999999986739851,1.3088210434733059E-9,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/Opera,30560,,opera,95,0.9809691290279818,0.013996049144454998,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/Chicago,131732,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,111,0.9998788471112721,8.05123269230739E-5,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/San_Francisco,74249,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",San Francisco,120,0.9997695299380228,6.985578041372376E-5,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/Vienna_State_Opera,2403,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre",Vienna,135,0.9995633148026744,4.368643652554291E-4,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/Salzburg_Festival,1782,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:Convention",Salzburg Festival,154,1.0,0.0,"Vickers further sang at the 'home' of Italian opera, Milan's La Scala, as well as in the major opera houses of Chicago, San Francisco, Vienna, and at the Salzburg Festival.",14,4,== Career ==
http://dbpedia.org/resource/Vickers,1800,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Vickers,0,0.5595622837886365,0.6628361591946825,"Vickers was born into the musical family of William, a teacher, and Myrle (née Mossop).",0,6,== Personal life and death ==
http://dbpedia.org/resource/Catholic_Church,139794,,church,35,0.5127283011341607,0.5666487305123961,"As a youth he sang in his father's church, and his initial intention was to study medicine.",1,6,== Personal life and death ==
http://dbpedia.org/resource/Medicine,16724,"Wikidata:Q930752,DBpedia:MedicalSpecialty",medicine,82,0.9973564405606784,0.0012815320510974851,"As a youth he sang in his father's church, and his initial intention was to study medicine.",1,6,== Personal life and death ==
http://dbpedia.org/resource/Semi-professional_sports,857,,semi-professional,9,0.9999507853987389,3.153440014894665E-5,During a semi-professional production his leading lady made a recording of his voice and sent it to The Royal Conservatory of Music in Toronto.,3,6,== Personal life and death ==
http://dbpedia.org/resource/Leading_lady,223,,leading lady,42,0.9999999982273664,0.0,During a semi-professional production his leading lady made a recording of his voice and sent it to The Royal Conservatory of Music in Toronto.,3,6,== Personal life and death ==
http://dbpedia.org/resource/The_Royal_Conservatory_of_Music,586,"Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Agent,DBpedia:Organisation",Royal Conservatory,104,0.9524022266152602,0.04087788778898692,During a semi-professional production his leading lady made a recording of his voice and sent it to The Royal Conservatory of Music in Toronto.,3,6,== Personal life and death ==
http://dbpedia.org/resource/Toronto,91578,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Toronto,135,0.9999581541211495,1.581417391016166E-5,During a semi-professional production his leading lady made a recording of his voice and sent it to The Royal Conservatory of Music in Toronto.,3,6,== Personal life and death ==
http://dbpedia.org/resource/Every_Valley,10,"Wikidata:Q482994,Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicAlbum,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Album",Every Valley,25,0.9999999999999147,0.0,He auditioned there with Every Valley Shall be Exalted and was offered a scholarship.,4,6,== Personal life and death ==
http://dbpedia.org/resource/Exalted,175,"Wikidata:Q1914636,Wikidata:Q11410,Http://www.ontologydesignpatterns.org/ont/d0.owl#Activity,DBpedia:Activity,DBpedia:Game",Exalted,47,0.9999989168018044,0.0,He auditioned there with Every Valley Shall be Exalted and was offered a scholarship.,4,6,== Personal life and death ==
http://dbpedia.org/resource/Henrietta_of_England,291,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Henrietta,19,0.9991248142016274,7.81670840582699E-4,In 1953 he married Henrietta (Hetti) Outerbridge.,5,6,== Personal life and death ==
http://dbpedia.org/resource/Book_of_Judith,645,,Judith,36,0.6585935715381667,0.29670331633648167,"After her death in 1991, he married Judith Stewart.",7,6,== Personal life and death ==
http://dbpedia.org/resource/Vickers,1800,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Vickers,0,0.9571154016997536,0.017166544092502522,"Vickers died of Alzheimer's disease on July 10, 2015 in Ontario.",8,6,== Personal life and death ==
http://dbpedia.org/resource/Ontario,91038,,Ontario,56,0.9999748427958228,1.8523842014019332E-5,"Vickers died of Alzheimer's disease on July 10, 2015 in Ontario.",8,6,== Personal life and death ==
http://dbpedia.org/resource/Christianity,56066,,Christian,30,0.921939168268999,0.08416787311582453,"He was a dedicated, outspoken Christian; one writer referred to him as ""God's tenor"" for this reason.",0,8,== Religion ==
http://dbpedia.org/resource/God,31145,,God,72,0.9237333606283524,0.06846832710427372,"He was a dedicated, outspoken Christian; one writer referred to him as ""God's tenor"" for this reason.",0,8,== Religion ==
http://dbpedia.org/resource/Tenor,7902,,tenor,78,0.8429544065042458,0.1860353813295792,"He was a dedicated, outspoken Christian; one writer referred to him as ""God's tenor"" for this reason.",0,8,== Religion ==
http://dbpedia.org/resource/Vickers,1800,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Vickers,0,0.5187634754978211,0.8360750830498974,"Vickers' voice was recorded in dozens of performances, including:",0,10,== Discography ==
http://dbpedia.org/resource/Giasone,30,,Giasone,0,0.9993951011544726,6.052649688329548E-4,"Giasone in Cherubini's Medea, with conductor Nicola Rescigno, live recording from Dallas Civic Opera 1958.",0,12,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Luigi_Cherubini,485,,Cherubini,11,0.999999999999801,0.0,"Giasone in Cherubini's Medea, with conductor Nicola Rescigno, live recording from Dallas Civic Opera 1958.",0,12,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Medea,1270,,Medea,23,0.999999999977291,2.1114081619504E-11,"Giasone in Cherubini's Medea, with conductor Nicola Rescigno, live recording from Dallas Civic Opera 1958.",0,12,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,35,0.9999999863301526,1.3329024920699466E-8,"Giasone in Cherubini's Medea, with conductor Nicola Rescigno, live recording from Dallas Civic Opera 1958.",0,12,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Nicola_Rescigno,47,,Nicola Rescigno,45,1.0,0.0,"Giasone in Cherubini's Medea, with conductor Nicola Rescigno, live recording from Dallas Civic Opera 1958.",0,12,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Chicago_Civic_Opera,137,,Civic Opera,89,0.9999999999992326,0.0,"Giasone in Cherubini's Medea, with conductor Nicola Rescigno, live recording from Dallas Civic Opera 1958.",0,12,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Don_Carlos,1065,,Don Carlo,0,0.9999067971693515,9.321151822246058E-5,"Don Carlo in Verdi's Don Carlos, with conductor Carlo Maria Giulini, live recording from the Royal Opera House, Covent Garden 1958.",0,13,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,13,1.0,1.7560200447825387E-15,"Don Carlo in Verdi's Don Carlos, with conductor Carlo Maria Giulini, live recording from the Royal Opera House, Covent Garden 1958.",0,13,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Don_Carlos,1065,,Don Carlos,21,0.9999999999996305,3.698952897905521E-13,"Don Carlo in Verdi's Don Carlos, with conductor Carlo Maria Giulini, live recording from the Royal Opera House, Covent Garden 1958.",0,13,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,38,0.9999999986516173,1.3171968456638568E-9,"Don Carlo in Verdi's Don Carlos, with conductor Carlo Maria Giulini, live recording from the Royal Opera House, Covent Garden 1958.",0,13,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Carlo_Maria_Giulini,270,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Carlo Maria Giulini,48,1.0,0.0,"Don Carlo in Verdi's Don Carlos, with conductor Carlo Maria Giulini, live recording from the Royal Opera House, Covent Garden 1958.",0,13,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Royal_Opera_House,5058,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre","Royal Opera House, Covent Garden",93,0.915743885492804,0.09200838339406049,"Don Carlo in Verdi's Don Carlos, with conductor Carlo Maria Giulini, live recording from the Royal Opera House, Covent Garden 1958.",0,13,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Sigmund,288,,Siegmund,0,0.9999999999938041,6.046773928259656E-12,"Siegmund in Wagner's Die Walküre, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1958.",0,14,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Richard_Wagner,7516,,Wagner,12,0.9999999999968452,3.1481535541050297E-12,"Siegmund in Wagner's Die Walküre, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1958.",0,14,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,40,0.9999993561091939,6.23993023385951E-7,"Siegmund in Wagner's Die Walküre, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1958.",0,14,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Hans_Knappertsbusch,178,,Hans Knappertsbusch,50,1.0,0.0,"Siegmund in Wagner's Die Walküre, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1958.",0,14,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Bayreuth_Festival,1452,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:Convention",Bayreuth Festival,95,0.9999997235752955,2.764247840208421E-7,"Siegmund in Wagner's Die Walküre, with conductor Hans Knappertsbusch, live recording from the Bayreuth Festival 1958.",0,14,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Samson,1909,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Samson,0,0.9999982650476498,1.6928060196744293E-6,"Samson in Handel's Samson, with conductor Raymond Leppard, live recording from the Royal Opera House, Covent Garden 1959.",0,15,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/George_Frideric_Handel,4947,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Handel,10,0.999999999919055,7.488403279796132E-11,"Samson in Handel's Samson, with conductor Raymond Leppard, live recording from the Royal Opera House, Covent Garden 1959.",0,15,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Samson,1909,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Samson,19,0.9999982650476498,1.6928060196744293E-6,"Samson in Handel's Samson, with conductor Raymond Leppard, live recording from the Royal Opera House, Covent Garden 1959.",0,15,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,32,0.9999997180226898,2.755911265606736E-7,"Samson in Handel's Samson, with conductor Raymond Leppard, live recording from the Royal Opera House, Covent Garden 1959.",0,15,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Raymond_Leppard,147,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Raymond Leppard,42,1.0,0.0,"Samson in Handel's Samson, with conductor Raymond Leppard, live recording from the Royal Opera House, Covent Garden 1959.",0,15,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Royal_Opera_House,5058,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre","Royal Opera House, Covent Garden",83,0.9985191004305016,0.001483095885547247,"Samson in Handel's Samson, with conductor Raymond Leppard, live recording from the Royal Opera House, Covent Garden 1959.",0,15,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Otello,1266,,Otello,0,0.9999999999723315,2.7348914720855554E-11,"Otello in Verdi's Otello, with conductor Tullio Serafin, RCA Victor 1960.",0,16,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,10,0.9999999999998153,1.3567236839651253E-13,"Otello in Verdi's Otello, with conductor Tullio Serafin, RCA Victor 1960.",0,16,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Otello,1266,,Otello,18,0.9999999999723315,2.7348914720855554E-11,"Otello in Verdi's Otello, with conductor Tullio Serafin, RCA Victor 1960.",0,16,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,31,0.9999999776458994,2.190298004808687E-8,"Otello in Verdi's Otello, with conductor Tullio Serafin, RCA Victor 1960.",0,16,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Tullio_Serafin,184,,Tullio Serafin,41,1.0,0.0,"Otello in Verdi's Otello, with conductor Tullio Serafin, RCA Victor 1960.",0,16,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/RCA_Records,9986,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",RCA Victor,57,0.9881086780927281,0.011864148786673495,"Otello in Verdi's Otello, with conductor Tullio Serafin, RCA Victor 1960.",0,16,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Sigmund,288,,Siegmund,0,0.9999999991565289,8.233780249325055E-10,"Siegmund in Wagner's Die Walküre, with conductor Erich Leinsdorf, Decca 1961.",0,17,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Richard_Wagner,7516,,Wagner,12,0.9999999992674304,7.325070401736348E-10,"Siegmund in Wagner's Die Walküre, with conductor Erich Leinsdorf, Decca 1961.",0,17,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,40,0.9999886348026439,1.1218230472999556E-5,"Siegmund in Wagner's Die Walküre, with conductor Erich Leinsdorf, Decca 1961.",0,17,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Erich_Leinsdorf,292,,Erich Leinsdorf,50,1.0,0.0,"Siegmund in Wagner's Die Walküre, with conductor Erich Leinsdorf, Decca 1961.",0,17,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Decca_Records,6862,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Decca,67,0.999999732667398,2.397136533652714E-7,"Siegmund in Wagner's Die Walküre, with conductor Erich Leinsdorf, Decca 1961.",0,17,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Giuseppe_Verdi,5735,,Verdi,11,0.9999999999999716,2.569743158539751E-14,"Radames in Verdi's Aida, with conductor Sir Georg Solti, Decca 1961.",0,18,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Aida,2331,,Aida,19,0.9999999999999574,1.5482431338813305E-14,"Radames in Verdi's Aida, with conductor Sir Georg Solti, Decca 1961.",0,18,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,30,0.9999997841823876,2.111275389793599E-7,"Radames in Verdi's Aida, with conductor Sir Georg Solti, Decca 1961.",0,18,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Georg_Solti,933,,Georg Solti,44,1.0,0.0,"Radames in Verdi's Aida, with conductor Sir Georg Solti, Decca 1961.",0,18,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Decca_Records,6862,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Decca,57,0.9999867800244026,1.3182096567349186E-5,"Radames in Verdi's Aida, with conductor Sir Georg Solti, Decca 1961.",0,18,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Fidelio,1083,,Florestan,0,1.0,3.757218032364697E-16,"Florestan in Beethoven's Fidelio, with conductor Otto Klemperer, EMI 1961.",0,19,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Ludwig_van_Beethoven,9567,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Beethoven,13,0.9999999999999858,1.0002560514210493E-14,"Florestan in Beethoven's Fidelio, with conductor Otto Klemperer, EMI 1961.",0,19,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Fidelio,1083,,Fidelio,25,1.0,6.021903845401876E-16,"Florestan in Beethoven's Fidelio, with conductor Otto Klemperer, EMI 1961.",0,19,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Conducting,12933,,conductor,39,0.9999999647060072,3.447273326626805E-8,"Florestan in Beethoven's Fidelio, with conductor Otto Klemperer, EMI 1961.",0,19,== Discography == | === Opera recordings ===
http://dbpedia.org/resource/Otto_Klemperer,394,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Otto Klemperer,49,1.0,4.236803194639716E-18,"Florestan in Beethoven's Fidelio, with conductor Otto Klemperer, EMI 1961.",0,19,== Discography == | === Opera recordings ===
